Date,Open,High,Low,Close,Volume,RuleA_Signal,RuleA_Profit,RuleA_TotalProfit,RuleB_Signal,RuleB_Profit,RuleB_TotalProfit
2024-12-30 02:15:00,39960,39960,39945,39950,366,1,-5.0,-480.0,-1,15.0,695.0
2024-12-30 02:16:00,39950,39950,39935,39940,414,1,-15.0,-495.0,-1,15.0,710.0
2024-12-30 02:17:00,39940,39955,39930,39935,813,1,-15.0,-510.0,-1,20.0,730.0
2024-12-30 02:18:00,39940,39965,39940,39965,735,1,25.0,-485.0,-1,-15.0,715.0
2024-12-30 02:19:00,39965,39965,39935,39940,155,1,5.0,-480.0,-1,0.0,715.0
2024-12-30 02:20:00,39940,39945,39930,39930,444,1,-35.0,-515.0,-1,5.0,720.0
2024-12-30 02:21:00,39925,39935,39925,39930,231,1,-10.0,-525.0,-1,35.0,755.0
2024-12-30 02:22:00,39935,39960,39930,39955,179,1,25.0,-500.0,-1,-15.0,740.0
2024-12-30 02:23:00,39955,39970,39930,39935,284,1,5.0,-495.0,-1,-5.0,735.0
2024-12-30 02:24:00,39935,39945,39935,39945,121,1,-10.0,-505.0,-1,-15.0,720.0
2024-12-30 02:25:00,39940,39970,39940,39950,336,1,15.0,-490.0,-1,5.0,725.0
2024-12-30 02:26:00,39950,39985,39950,39975,714,1,30.0,-460.0,-1,-40.0,685.0
2024-12-30 02:27:00,39975,39980,39960,39980,255,1,30.0,-430.0,-1,-35.0,650.0
2024-12-30 02:28:00,39975,39975,39945,39945,279,1,-30.0,-460.0,-1,5.0,655.0
2024-12-30 02:29:00,39945,39950,39940,39950,237,1,-30.0,-490.0,-1,25.0,680.0
2024-12-30 02:30:00,39950,39975,39950,39975,279,1,30.0,-460.0,-1,5.0,685.0
2024-12-30 02:31:00,39975,40005,39970,40000,893,1,50.0,-410.0,-1,-55.0,630.0
2024-12-30 02:32:00,40000,40005,39980,39985,376,1,10.0,-400.0,-1,-35.0,595.0
2024-12-30 02:33:00,39985,39985,39975,39980,110,1,-20.0,-420.0,-1,-5.0,590.0
2024-12-30 02:34:00,39980,39980,39960,39980,141,1,-5.0,-425.0,-1,20.0,610.0
2024-12-30 02:35:00,39975,39975,39955,39955,145,1,-25.0,-450.0,-1,30.0,640.0
2024-12-30 02:36:00,39955,39960,39940,39950,246,1,-30.0,-480.0,-1,30.0,670.0
2024-12-30 02:37:00,39950,39955,39930,39930,245,1,-25.0,-505.0,-1,50.0,720.0
2024-12-30 02:38:00,39935,39945,39930,39940,128,1,-10.0,-515.0,-1,15.0,735.0
2024-12-30 02:39:00,39945,39960,39945,39955,237,1,25.0,-490.0,-1,-5.0,730.0
2024-12-30 02:40:00,39960,39965,39955,39960,194,1,20.0,-470.0,-1,-30.0,700.0
2024-12-30 02:41:00,39965,39985,39965,39985,449,1,30.0,-440.0,-1,-45.0,655.0
2024-12-30 02:42:00,39985,39985,39975,39975,139,1,15.0,-425.0,-1,-20.0,635.0
2024-12-30 02:43:00,39975,39985,39960,39965,101,1,-20.0,-445.0,-1,-5.0,630.0
2024-12-30 02:44:00,39960,39965,39960,39965,105,1,-10.0,-455.0,-1,20.0,650.0
2024-12-30 02:45:00,39965,39975,39960,39975,64,1,10.0,-445.0,-1,0.0,650.0
2024-12-30 02:46:00,39975,39985,39975,39975,86,1,10.0,-435.0,-1,-10.0,640.0
2024-12-30 02:47:00,39970,39970,39945,39955,280,1,-20.0,-455.0,-1,10.0,650.0
2024-12-30 02:48:00,39950,39960,39950,39950,67,1,-25.0,-480.0,-1,25.0,675.0
2024-12-30 02:49:00,39950,39960,39950,39960,100,1,5.0,-475.0,-1,15.0,690.0
2024-12-30 02:50:00,39965,39985,39965,39970,127,1,20.0,-455.0,-1,-15.0,675.0
2024-12-30 02:51:00,39970,39975,39965,39970,55,1,10.0,-445.0,-1,-20.0,655.0
2024-12-30 02:52:00,39975,39990,39975,39990,135,1,20.0,-425.0,-1,-30.0,625.0
2024-12-30 02:53:00,39990,40000,39990,39995,169,1,25.0,-400.0,-1,-25.0,600.0
2024-12-30 02:54:00,39990,39995,39985,39995,107,1,5.0,-395.0,-1,-25.0,575.0
2024-12-30 02:55:00,39990,40005,39990,39995,185,1,0.0,-395.0,-1,-5.0,570.0
2024-12-30 02:56:00,40000,40000,39990,39990,53,1,-5.0,-400.0,-1,5.0,575.0
2024-12-30 02:57:00,39995,40000,39990,40000,69,1,5.0,-395.0,-1,-5.0,570.0
2024-12-30 02:58:00,40000,40000,39995,39995,73,1,5.0,-390.0,-1,0.0,570.0
2024-12-30 02:59:00,40000,40000,39990,39990,88,1,-10.0,-400.0,-1,0.0,570.0
2024-12-30 03:00:00,39985,40000,39985,40000,168,1,5.0,-395.0,-1,0.0,570.0
2024-12-30 03:01:00,40000,40015,40000,40010,134,1,20.0,-375.0,-1,-15.0,555.0
2024-12-30 03:02:00,40010,40010,40000,40005,127,1,5.0,-370.0,-1,-15.0,540.0
2024-12-30 03:03:00,40005,40010,40000,40005,130,1,-5.0,-375.0,-1,-5.0,535.0
2024-12-30 03:04:00,40005,40020,40005,40020,115,1,15.0,-360.0,-1,-10.0,525.0
2024-12-30 03:05:00,40015,40020,40010,40010,193,1,5.0,-355.0,-1,-5.0,520.0
2024-12-30 03:06:00,40010,40015,40005,40015,96,1,-5.0,-360.0,-1,-10.0,510.0
2024-12-30 03:07:00,40015,40015,39985,39985,252,1,-25.0,-385.0,-1,35.0,545.0
2024-12-30 03:08:00,39990,40000,39990,39995,240,1,-20.0,-405.0,-1,15.0,560.0
2024-12-30 03:09:00,39995,40015,39995,40005,297,1,20.0,-385.0,-1,10.0,570.0
2024-12-30 03:10:00,40000,40010,40000,40000,114,1,5.0,-380.0,-1,-15.0,555.0
2024-12-30 03:11:00,40000,40010,40000,40000,45,1,-5.0,-385.0,-1,-5.0,550.0
2024-12-30 03:12:00,40005,40010,40005,40005,70,1,5.0,-380.0,-1,0.0,550.0
2024-12-30 03:13:00,40005,40015,40005,40010,89,1,10.0,-370.0,-1,-10.0,540.0
2024-12-30 03:14:00,40010,40010,40010,40010,11,1,5.0,-365.0,-1,-10.0,530.0
2024-12-30 03:15:00,40010,40015,40005,40015,79,1,5.0,-360.0,-1,-10.0,520.0
2024-12-30 03:16:00,40020,40025,40015,40020,199,1,10.0,-350.0,-1,-10.0,510.0
2024-12-30 03:17:00,40020,40025,40005,40005,111,1,-10.0,-360.0,-1,5.0,515.0
2024-12-30 03:18:00,40005,40015,40005,40015,104,1,-5.0,-365.0,-1,0.0,515.0
2024-12-30 03:19:00,40015,40015,40005,40015,89,1,10.0,-355.0,-1,5.0,520.0
2024-12-30 03:20:00,40015,40020,40010,40015,83,1,0.0,-355.0,-1,-10.0,510.0
2024-12-30 03:21:00,40015,40015,40005,40010,54,1,-5.0,-360.0,-1,5.0,515.0
2024-12-30 03:22:00,40015,40020,40015,40015,78,1,0.0,-360.0,-1,0.0,515.0
2024-12-30 03:23:00,40020,40020,40010,40015,34,1,5.0,-355.0,-1,0.0,515.0
2024-12-30 03:24:00,40020,40025,40015,40025,88,1,10.0,-345.0,-1,-15.0,500.0
2024-12-30 03:25:00,40030,40040,40030,40035,240,1,20.0,-325.0,-1,-20.0,480.0
2024-12-30 03:26:00,40035,40040,40025,40025,1661,1,0.0,-325.0,-1,-10.0,470.0
2024-12-30 03:27:00,40025,40030,40020,40030,200,1,-5.0,-330.0,-1,-5.0,465.0
2024-12-30 03:28:00,40030,40030,40020,40020,76,1,-5.0,-335.0,-1,15.0,480.0
2024-12-30 03:29:00,40025,40035,40025,40035,95,1,5.0,-330.0,-1,-10.0,470.0
2024-12-30 03:30:00,40030,40050,40025,40045,174,1,25.0,-305.0,-1,-15.0,455.0
2024-12-30 03:31:00,40045,40055,40045,40055,182,1,20.0,-285.0,-1,-35.0,420.0
2024-12-30 03:32:00,40055,40055,40040,40045,154,1,0.0,-285.0,-1,-10.0,410.0
2024-12-30 03:33:00,40045,40060,40040,40060,128,1,5.0,-280.0,-1,-15.0,395.0
2024-12-30 03:34:00,40060,40075,40060,40070,138,1,25.0,-255.0,-1,-15.0,380.0
2024-12-30 03:35:00,40065,40065,40060,40065,45,1,5.0,-250.0,-1,-20.0,360.0
2024-12-30 03:36:00,40065,40085,40065,40080,185,1,10.0,-240.0,-1,-20.0,340.0
2024-12-30 03:37:00,40075,40080,40075,40075,92,1,10.0,-230.0,-1,-5.0,335.0
2024-12-30 03:38:00,40070,40080,40065,40070,59,1,-10.0,-240.0,-1,-5.0,330.0
2024-12-30 03:39:00,40070,40075,40065,40070,75,1,-5.0,-245.0,-1,10.0,340.0
2024-12-30 03:40:00,40075,40095,40075,40095,204,1,25.0,-220.0,-1,-20.0,320.0
2024-12-30 03:41:00,40095,40095,40085,40085,66,1,15.0,-205.0,-1,-15.0,305.0
2024-12-30 03:42:00,40080,40090,40080,40090,63,1,-5.0,-210.0,-1,-20.0,285.0
2024-12-30 03:43:00,40085,40085,40075,40085,68,1,0.0,-210.0,-1,10.0,295.0
2024-12-30 03:44:00,40085,40090,40085,40090,124,1,0.0,-210.0,-1,-5.0,290.0
2024-12-30 03:45:00,40095,40105,40090,40105,199,1,20.0,-190.0,-1,-15.0,275.0
2024-12-30 03:46:00,40100,40100,40090,40090,61,1,0.0,-190.0,-1,-5.0,270.0
2024-12-30 03:47:00,40090,40090,40070,40070,129,1,-35.0,-225.0,-1,20.0,290.0
2024-12-30 03:48:00,40075,40090,40075,40090,93,1,0.0,-225.0,-1,15.0,305.0
2024-12-30 03:49:00,40090,40090,40085,40090,18,1,20.0,-205.0,-1,0.0,305.0
2024-12-30 03:50:00,40090,40105,40090,40105,195,1,15.0,-190.0,-1,-35.0,270.0
2024-12-30 03:51:00,40105,40105,40100,40105,77,1,15.0,-175.0,-1,-15.0,255.0
2024-12-30 03:52:00,40105,40110,40105,40105,139,1,0.0,-175.0,-1,-15.0,240.0
2024-12-30 03:53:00,40110,40110,40100,40105,41,1,0.0,-175.0,-1,0.0,240.0
2024-12-30 03:54:00,40100,40125,40100,40125,176,1,20.0,-155.0,-1,-20.0,220.0
2024-12-30 03:55:00,40120,40135,40120,40130,146,1,25.0,-130.0,-1,-25.0,195.0
2024-12-30 03:56:00,40135,40135,40120,40125,93,1,0.0,-130.0,-1,-20.0,175.0
2024-12-30 03:57:00,40125,40135,40125,40135,141,1,5.0,-125.0,-1,-10.0,165.0
2024-12-30 03:58:00,40140,40145,40135,40140,327,1,15.0,-110.0,-1,-10.0,155.0
2024-12-30 03:59:00,40140,40140,40130,40130,74,1,-5.0,-115.0,-1,-5.0,150.0
2024-12-30 04:00:00,40130,40135,40120,40130,108,1,-10.0,-125.0,-1,5.0,155.0
2024-12-30 04:01:00,40135,40140,40115,40120,97,1,-10.0,-135.0,-1,20.0,175.0
2024-12-30 04:02:00,40125,40130,40115,40125,48,1,-5.0,-140.0,-1,5.0,180.0
2024-12-30 04:03:00,40125,40130,40125,40130,26,1,10.0,-130.0,-1,0.0,180.0
2024-12-30 04:04:00,40125,40130,40120,40125,79,1,0.0,-130.0,-1,-5.0,175.0
2024-12-30 04:05:00,40125,40140,40125,40140,114,1,10.0,-120.0,-1,-15.0,160.0
2024-12-30 04:06:00,40140,40160,40140,40155,227,1,30.0,-90.0,-1,-25.0,135.0
2024-12-30 04:07:00,40155,40160,40145,40150,245,1,10.0,-80.0,-1,-25.0,110.0
2024-12-30 04:08:00,40150,40155,40145,40150,208,1,-5.0,-85.0,-1,-10.0,100.0
2024-12-30 04:09:00,40150,40155,40140,40145,150,1,-5.0,-90.0,-1,10.0,110.0
2024-12-30 04:10:00,40145,40165,40140,40160,117,1,10.0,-80.0,-1,-10.0,100.0
2024-12-30 04:11:00,40155,40160,40140,40145,83,1,0.0,-80.0,-1,5.0,105.0
2024-12-30 04:12:00,40145,40150,40145,40150,53,1,-10.0,-90.0,-1,-5.0,100.0
2024-12-30 04:13:00,40150,40150,40135,40140,128,1,-5.0,-95.0,-1,20.0,120.0
2024-12-30 04:14:00,40140,40145,40140,40145,39,1,-5.0,-100.0,-1,0.0,120.0
2024-12-30 04:15:00,40145,40150,40140,40145,137,1,5.0,-95.0,-1,5.0,125.0
2024-12-30 04:16:00,40145,40160,40145,40160,196,1,15.0,-80.0,-1,-20.0,105.0
2024-12-30 04:17:00,40160,40170,40160,40170,166,1,25.0,-55.0,-1,-25.0,80.0
2024-12-30 04:18:00,40170,40170,40160,40170,138,1,10.0,-45.0,-1,-25.0,55.0
2024-12-30 04:19:00,40175,40185,40170,40180,161,1,10.0,-35.0,-1,-20.0,35.0
2024-12-30 04:20:00,40180,40185,40175,40175,152,1,5.0,-30.0,-1,-5.0,30.0
2024-12-30 04:21:00,40175,40180,40160,40160,75,1,-20.0,-50.0,-1,10.0,40.0
2024-12-30 04:22:00,40165,40170,40165,40165,51,1,-10.0,-60.0,-1,15.0,55.0
2024-12-30 04:23:00,40160,40165,40135,40140,223,1,-20.0,-80.0,-1,35.0,90.0
2024-12-30 04:24:00,40140,40155,40140,40155,117,1,-10.0,-90.0,-1,5.0,95.0
2024-12-30 04:25:00,40155,40160,40135,40140,135,1,0.0,-90.0,-1,25.0,120.0
2024-12-30 04:26:00,40145,40150,40130,40145,153,1,-10.0,-100.0,-1,-5.0,115.0
2024-12-30 04:27:00,40150,40150,40135,40140,205,1,0.0,-100.0,-1,15.0,130.0
2024-12-30 04:28:00,40145,40155,40135,40135,182,1,-10.0,-110.0,-1,5.0,135.0
2024-12-30 04:29:00,40140,40140,40135,40135,206,1,-5.0,-115.0,-1,10.0,145.0
2024-12-30 04:30:00,40135,40145,40120,40125,280,1,-10.0,-125.0,-1,15.0,160.0
2024-12-30 04:31:00,40125,40140,40125,40130,182,1,-5.0,-130.0,-1,5.0,165.0
2024-12-30 04:32:00,40135,40155,40135,40150,107,1,25.0,-105.0,-1,-15.0,150.0
2024-12-30 04:33:00,40155,40165,40155,40160,104,1,30.0,-75.0,-1,-35.0,115.0
2024-12-30 04:34:00,40160,40160,40150,40155,58,1,5.0,-70.0,-1,-25.0,90.0
2024-12-30 04:35:00,40160,40170,40160,40170,152,1,10.0,-60.0,-1,-20.0,70.0
2024-12-30 04:36:00,40170,40170,40160,40165,87,1,10.0,-50.0,-1,-5.0,65.0
2024-12-30 04:37:00,40165,40175,40160,40170,96,1,0.0,-50.0,-1,-15.0,50.0
2024-12-30 04:38:00,40175,40180,40165,40170,110,1,5.0,-45.0,-1,0.0,50.0
2024-12-30 04:39:00,40165,40165,40165,40165,47,1,-5.0,-50.0,-1,0.0,50.0
2024-12-30 04:40:00,40170,40190,40170,40190,258,1,20.0,-30.0,-1,-20.0,30.0
2024-12-30 04:41:00,40190,40195,40185,40195,217,1,30.0,0.0,-1,-25.0,5.0
2024-12-30 04:42:00,40195,40195,40185,40185,65,1,-5.0,-5.0,-1,-20.0,-15.0
2024-12-30 04:43:00,40185,40195,40185,40190,118,1,-5.0,-10.0,-1,0.0,-15.0
2024-12-30 04:44:00,40190,40195,40190,40195,122,1,10.0,0.0,-1,0.0,-15.0
2024-12-30 04:45:00,40200,40215,40200,40205,433,1,15.0,15.0,-1,-20.0,-35.0
2024-12-30 04:46:00,40205,40215,40200,40205,153,1,10.0,25.0,-1,-15.0,-50.0
2024-12-30 04:47:00,40205,40210,40190,40190,113,1,-15.0,10.0,-1,5.0,-45.0
2024-12-30 04:48:00,40190,40220,40190,40215,534,1,10.0,20.0,-1,-10.0,-55.0
2024-12-30 04:49:00,40215,40215,40210,40210,129,1,20.0,40.0,-1,-5.0,-60.0
2024-12-30 04:50:00,40215,40215,40210,40210,224,1,-5.0,35.0,-1,-20.0,-80.0
2024-12-30 04:51:00,40210,40215,40210,40215,76,1,5.0,40.0,-1,0.0,-80.0
2024-12-30 04:52:00,40215,40220,40210,40215,92,1,5.0,45.0,-1,-5.0,-85.0
2024-12-30 04:53:00,40215,40220,40215,40220,103,1,5.0,50.0,-1,-10.0,-95.0
2024-12-30 04:54:00,40220,40225,40215,40215,85,1,0.0,50.0,-1,0.0,-95.0
2024-12-30 04:55:00,40215,40230,40210,40225,176,1,5.0,55.0,-1,-10.0,-105.0
2024-12-30 04:56:00,40225,40230,40225,40225,136,1,10.0,65.0,-1,-5.0,-110.0
2024-12-30 04:57:00,40230,40235,40225,40235,112,1,10.0,75.0,-1,-20.0,-130.0
2024-12-30 04:58:00,40235,40235,40225,40230,55,1,5.0,80.0,-1,-5.0,-135.0
2024-12-30 04:59:00,40230,40235,40230,40235,62,1,0.0,80.0,-1,-10.0,-145.0
2024-12-30 05:00:00,40230,40235,40225,40225,78,1,-5.0,75.0,-1,10.0,-135.0
2024-12-30 05:01:00,40220,40225,40210,40215,182,1,-20.0,55.0,-1,15.0,-120.0
2024-12-30 05:02:00,40215,40215,40195,40195,267,1,-30.0,25.0,-1,40.0,-80.0
2024-12-30 05:03:00,40190,40195,40185,40185,224,1,-30.0,-5.0,-1,40.0,-40.0
2024-12-30 05:04:00,40180,40190,40170,40190,193,1,-5.0,-10.0,-1,25.0,-15.0
2024-12-30 05:05:00,40190,40195,40180,40180,141,1,-5.0,-15.0,-1,15.0,0.0
2024-12-30 05:06:00,40180,40180,40155,40175,358,1,-15.0,-30.0,-1,10.0,10.0
2024-12-30 05:07:00,40170,40185,40150,40185,297,1,5.0,-25.0,-1,5.0,15.0
2024-12-30 05:08:00,40180,40195,40180,40195,154,1,20.0,-5.0,-1,-15.0,0.0
2024-12-30 05:09:00,40195,40200,40190,40190,134,1,5.0,0.0,-1,-15.0,-15.0
2024-12-30 05:10:00,40190,40190,40165,40165,79,1,-30.0,-30.0,-1,20.0,5.0
2024-12-30 05:11:00,40165,40165,40155,40160,69,1,-30.0,-60.0,-1,35.0,40.0
2024-12-30 05:12:00,40160,40170,40155,40165,142,1,0.0,-60.0,-1,25.0,65.0
2024-12-30 05:13:00,40165,40165,40130,40135,455,1,-25.0,-85.0,-1,30.0,95.0
2024-12-30 05:14:00,40130,40130,40110,40120,761,1,-45.0,-130.0,-1,40.0,135.0
2024-12-30 05:15:00,40120,40130,40095,40100,500,1,-35.0,-165.0,-1,65.0,200.0
2024-12-30 05:16:00,40105,40115,40095,40110,177,1,-10.0,-175.0,-1,25.0,225.0
2024-12-30 05:17:00,40100,40120,40100,40105,74,1,5.0,-170.0,-1,15.0,240.0
2024-12-30 05:18:00,40105,40115,40105,40105,94,1,-5.0,-175.0,-1,-5.0,235.0
2024-12-30 05:19:00,40105,40120,40095,40095,86,1,-10.0,-185.0,-1,15.0,250.0
2024-12-30 05:20:00,40095,40105,40095,40095,77,1,-10.0,-195.0,-1,10.0,260.0
2024-12-30 05:21:00,40100,40100,40075,40080,116,1,-15.0,-210.0,-1,25.0,285.0
2024-12-30 05:22:00,40085,40090,40070,40075,176,1,-20.0,-230.0,-1,20.0,305.0
2024-12-30 05:23:00,40075,40090,40075,40085,34,1,5.0,-225.0,-1,10.0,315.0
2024-12-30 05:24:00,40090,40100,40085,40085,111,1,10.0,-215.0,-1,-5.0,310.0
2024-12-30 05:25:00,40095,40095,40085,40090,126,1,5.0,-210.0,-1,-15.0,295.0
2024-12-30 05:26:00,40090,40100,40090,40095,55,1,10.0,-200.0,-1,-10.0,285.0
2024-12-30 05:27:00,40095,40100,40095,40100,26,1,10.0,-190.0,-1,-15.0,270.0
2024-12-30 05:28:00,40095,40110,40090,40105,121,1,10.0,-180.0,-1,-15.0,255.0
2024-12-30 05:29:00,40110,40115,40100,40100,144,1,0.0,-180.0,-1,-5.0,250.0
2024-12-30 05:30:00,40100,40105,40095,40100,70,1,-5.0,-185.0,-1,0.0,250.0
2024-12-30 05:31:00,40100,40100,40085,40085,124,1,-15.0,-200.0,-1,20.0,270.0
2024-12-30 05:32:00,40090,40100,40085,40095,117,1,-5.0,-205.0,-1,5.0,275.0
2024-12-30 05:33:00,40090,40105,40090,40105,57,1,20.0,-185.0,-1,-5.0,270.0
2024-12-30 05:34:00,40105,40105,40085,40095,121,1,0.0,-185.0,-1,-10.0,260.0
2024-12-30 05:35:00,40095,40095,40090,40090,67,1,-15.0,-200.0,-1,5.0,265.0
2024-12-30 05:36:00,40085,40085,40075,40085,80,1,-10.0,-210.0,-1,20.0,285.0
2024-12-30 05:37:00,40085,40085,40075,40075,105,1,-15.0,-225.0,-1,20.0,305.0
2024-12-30 05:38:00,40075,40085,40070,40080,132,1,-5.0,-230.0,-1,10.0,315.0
2024-12-30 05:39:00,40085,40085,40075,40080,69,1,5.0,-225.0,-1,5.0,320.0
2024-12-30 05:40:00,40075,40080,40075,40075,66,1,-5.0,-230.0,-1,0.0,320.0
2024-12-30 05:41:00,40075,40080,40075,40080,20,1,0.0,-230.0,-1,0.0,320.0
2024-12-30 05:42:00,40075,40085,40070,40070,192,1,-5.0,-235.0,-1,10.0,330.0
2024-12-30 05:43:00,40070,40070,40040,40045,210,1,-35.0,-270.0,-1,30.0,360.0
2024-12-30 05:44:00,40045,40050,40040,40045,181,1,-25.0,-295.0,-1,35.0,395.0
2024-12-30 05:45:00,40045,40060,40045,40050,169,1,5.0,-290.0,-1,20.0,415.0
2024-12-30 05:46:00,40050,40050,40020,40025,415,1,-20.0,-310.0,-1,20.0,435.0
2024-12-30 05:47:00,40025,40045,40025,40040,180,1,-10.0,-320.0,-1,5.0,440.0
2024-12-30 05:48:00,40045,40070,40040,40060,290,1,35.0,-285.0,-1,-10.0,430.0
2024-12-30 05:49:00,40060,40075,40055,40075,191,1,35.0,-250.0,-1,-50.0,380.0
2024-12-30 05:50:00,40075,40105,40075,40105,223,1,45.0,-205.0,-1,-65.0,315.0
2024-12-30 05:51:00,40105,40125,40105,40125,231,1,50.0,-155.0,-1,-65.0,250.0
2024-12-30 05:52:00,40125,40130,40115,40130,604,1,25.0,-130.0,-1,-55.0,195.0
2024-12-30 05:53:00,40125,40140,40125,40135,193,1,10.0,-120.0,-1,-30.0,165.0
2024-12-30 05:54:00,40135,40150,40125,40135,643,1,5.0,-115.0,-1,-10.0,155.0
2024-12-30 05:55:00,40125,40125,40125,40125,4,1,-10.0,-125.0,-1,5.0,160.0
2024-12-30 05:56:00,40125,40125,40125,40125,0,1,-10.0,-135.0,-1,10.0,170.0
2024-12-30 05:57:00,40125,40125,40125,40125,0,1,0.0,-135.0,-1,10.0,180.0
2024-12-30 05:58:00,40125,40125,40125,40125,0,1,0.0,-135.0,-1,0.0,180.0
2024-12-30 05:59:00,40125,40125,40125,40125,0,1,0.0,-135.0,-1,0.0,180.0
2024-12-30 06:00:00,40140,40140,40140,40140,1053,1,15.0,-120.0,-1,-15.0,165.0
2024-12-30 08:45:00,40100,40220,40100,40180,4639,1,55.0,-65.0,-1,-55.0,110.0
2024-12-30 08:46:00,40175,40240,40165,40235,1892,1,95.0,30.0,-1,-110.0,0.0
2024-12-30 08:47:00,40230,40230,40190,40215,1141,1,35.0,65.0,-1,-75.0,-75.0
2024-12-30 08:48:00,40210,40215,40180,40190,730,1,-45.0,20.0,-1,-10.0,-85.0
2024-12-30 08:49:00,40190,40205,40190,40200,481,1,-15.0,5.0,-1,35.0,-50.0
2024-12-30 08:50:00,40200,40200,40180,40195,395,1,5.0,10.0,-1,20.0,-30.0
2024-12-30 08:51:00,40195,40215,40195,40210,635,1,10.0,20.0,-1,-20.0,-50.0
2024-12-30 08:52:00,40215,40280,40210,40275,1670,1,80.0,100.0,-1,-75.0,-125.0
2024-12-30 08:53:00,40280,40280,40245,40255,852,1,45.0,145.0,-1,-60.0,-185.0
2024-12-30 08:54:00,40255,40265,40245,40250,545,1,-25.0,120.0,-1,-40.0,-225.0
2024-12-30 08:55:00,40255,40265,40235,40265,504,1,10.0,130.0,-1,10.0,-215.0
2024-12-30 08:56:00,40270,40295,40270,40285,1368,1,35.0,165.0,-1,-30.0,-245.0
2024-12-30 08:57:00,40285,40285,40245,40260,699,1,-5.0,160.0,-1,-10.0,-255.0
2024-12-30 08:58:00,40265,40290,40255,40290,561,1,5.0,165.0,-1,-25.0,-280.0
2024-12-30 08:59:00,40290,40335,40280,40330,2302,1,70.0,235.0,-1,-45.0,-325.0
2024-12-30 09:00:00,40330,40360,40255,40265,6213,1,-25.0,210.0,-1,-5.0,-330.0
2024-12-30 09:01:00,40265,40270,40170,40190,3934,1,-140.0,70.0,-1,100.0,-230.0
2024-12-30 09:02:00,40190,40210,40155,40200,3115,1,-65.0,5.0,-1,130.0,-100.0
2024-12-30 09:03:00,40205,40250,40195,40250,2550,1,60.0,65.0,-1,15.0,-85.0
2024-12-30 09:04:00,40250,40285,40235,40280,2155,1,80.0,145.0,-1,-90.0,-175.0
2024-12-30 09:05:00,40280,40310,40265,40265,2546,1,15.0,160.0,-1,-65.0,-240.0
2024-12-30 09:06:00,40260,40290,40240,40245,1974,1,-35.0,125.0,-1,5.0,-235.0
2024-12-30 09:07:00,40245,40275,40240,40275,1649,1,10.0,135.0,-1,5.0,-230.0
2024-12-30 09:08:00,40275,40310,40245,40305,1768,1,60.0,195.0,-1,-40.0,-270.0
2024-12-30 09:09:00,40305,40325,40280,40285,1588,1,10.0,205.0,-1,-40.0,-310.0
2024-12-30 09:10:00,40285,40285,40210,40215,2877,1,-90.0,115.0,-1,60.0,-250.0
2024-12-30 09:11:00,40220,40250,40215,40250,1981,1,-35.0,80.0,-1,55.0,-195.0
2024-12-30 09:12:00,40245,40280,40240,40270,1441,1,55.0,135.0,-1,15.0,-180.0
2024-12-30 09:13:00,40275,40275,40240,40250,1060,1,0.0,135.0,-1,-35.0,-215.0
2024-12-30 09:14:00,40245,40265,40230,40230,1026,1,-40.0,95.0,-1,20.0,-195.0
2024-12-30 09:15:00,40230,40240,40200,40230,2130,1,-20.0,75.0,-1,40.0,-155.0
2024-12-30 09:16:00,40230,40235,40205,40205,1058,1,-25.0,50.0,-1,45.0,-110.0
2024-12-30 09:17:00,40205,40225,40185,40215,1328,1,-15.0,35.0,-1,15.0,-95.0
2024-12-30 09:18:00,40210,40235,40200,40205,1639,1,0.0,35.0,-1,25.0,-70.0
2024-12-30 09:19:00,40205,40205,40180,40190,1251,1,-25.0,10.0,-1,15.0,-55.0
2024-12-30 09:20:00,40190,40200,40185,40190,1160,1,-15.0,-5.0,-1,25.0,-30.0
2024-12-30 09:21:00,40190,40200,40185,40195,419,1,5.0,0.0,-1,10.0,-20.0
2024-12-30 09:22:00,40200,40225,40200,40210,1029,1,20.0,20.0,-1,-20.0,-40.0
2024-12-30 09:23:00,40215,40235,40205,40235,924,1,40.0,60.0,-1,-45.0,-85.0
2024-12-30 09:24:00,40235,40250,40225,40230,1167,1,20.0,80.0,-1,-35.0,-120.0
2024-12-30 09:25:00,40225,40225,40200,40205,918,1,-30.0,50.0,-1,5.0,-115.0
2024-12-30 09:26:00,40205,40210,40185,40200,1443,1,-30.0,20.0,-1,35.0,-80.0
2024-12-30 09:27:00,40195,40195,40185,40190,634,1,-15.0,5.0,-1,40.0,-40.0
2024-12-30 09:28:00,40185,40205,40175,40200,1354,1,0.0,5.0,-1,5.0,-35.0
2024-12-30 09:29:00,40200,40230,40200,40210,1306,1,20.0,25.0,-1,-10.0,-45.0
2024-12-30 09:30:00,40215,40215,40165,40180,1744,1,-20.0,5.0,-1,10.0,-35.0
2024-12-30 09:31:00,40185,40220,40185,40200,1117,1,-10.0,-5.0,-1,0.0,-35.0
2024-12-30 09:32:00,40200,40230,40190,40210,951,1,30.0,25.0,-1,0.0,-35.0
2024-12-30 09:33:00,40215,40240,40185,40190,1385,1,-10.0,15.0,-1,-10.0,-45.0
2024-12-30 09:34:00,40185,40215,40185,40210,666,1,0.0,15.0,-1,-10.0,-55.0
2024-12-30 09:35:00,40210,40240,40205,40235,1227,1,45.0,60.0,-1,-25.0,-80.0
2024-12-30 09:36:00,40230,40250,40205,40235,1554,1,25.0,85.0,-1,-45.0,-125.0
